DATE,CURRENCY:BTCCHF,CURRENCY:ETHCHF,CURRENCY:LTCCHF,SWX:CSEMU-EUR,AMS:IJPA,AMS:IDJV,SWX:CSEMUS-EUR,AMS:IPRP,SWX:SGLD-USD,LON:ICOM,SWX:CSPXJ-USD,LON:EIMI,SWX:CSSPX-USD,LON:IUVL,SWX:CSUSS-USD,AMS:BTMA,FRA:IS04,AMS:IWDP,CURRENCY:CHFEUR,CURRENCY:USDEUR
13/04/2019,5077.618995,164.1184375,78.1253875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882965,0.88343
14/04/2019,5176.1354,168.5050585,83.9668595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882505,0.8847
15/04/2019,5048.600963,160.832888,78.79045,114.94,35.8,21.75,199.02,42.08,NA,5.07,151.82,28.89,285.05,6.68,338.05,172.68,4.08,24.09,0.88131,0.884605
16/04/2019,5244.737638,167.652807,81.760721,115.46,35.99,21.82,199.9,42.18,124,5.05,152.46,29.11,285.85,6.69,339.7,172.47,4.07,23.88,0.87944,0.886155
17/04/2019,5282.9289,168.321978,79.996905,115.9,35.92,21.92,199.86,41.94,124.02,5.05,152.14,29.16,284.9,6.74,336.65,172.46,4.07,23.51,0.875845,0.885195
18/04/2019,5361.475565,176.7596377,83.29971745,116.42,36.09,22.03,200.2,42.06,NA,5.03,152.14,29.17,284.7,6.72,333.15,173.61,4.11,23.74,0.876915,0.890035
19/04/2019,5367.334738,176.3592265,83.77129204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877005,0.889165
20/04/2019,5397.294399,176.2577715,82.8785895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877005,0.889165
21/04/2019,5374.058457,172.3508075,78.34404275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8767,0.88937
22/04/2019,5471.1078,174.23949,78.122415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87465,0.88821
23/04/2019,5644.61357,174.525614,75.82116198,116.42,36.24,22.03,200.3,42.12,123.28,5.03,152.6,29.04,287.9,6.75,337.4,174.1,4.11,23.82,0.87329,0.89095
24/04/2019,5554.72437,169.147875,74.527115,116.26,35.98,21.82,200.1,42.65,123.58,5.03,151.88,28.8,288.35,6.76,340,175.04,4.15,24.04,0.87865,0.89661
25/04/2019,5228.31853,155.004195,71.927251,115.94,36.24,21.77,199.6,42.32,124.1,5.02,151.68,28.59,287.65,6.69,336.35,175.81,4.16,24.11,0.88023,0.897895
26/04/2019,5261.926273,156.4551885,73.000863,116.28,36.38,21.85,199.78,42.14,125.22,4.99,152.18,28.81,287.75,6.66,337.7,175.86,4.17,24.2,0.878545,0.89578
27/04/2019,5273.75347,158.765417,71.9574725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88001,0.89578
28/04/2019,5254.981225,156.16112,69.0945931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87981,0.89692
29/04/2019,5248.640875,155.33102,67.847725,116.68,36.47,21.88,200.4,42.18,NA,4.97,152.64,28.78,289.4,6.7,341,175.46,4.14,24.13,0.876825,0.89393
30/04/2019,5368.353958,163.473264,74.6840448,116.96,36.33,21.94,200.2,41.9,124.66,4.97,151.8,28.69,288.15,6.69,337.35,175.06,4.14,23.98,0.874835,0.8916
01/05/2019,5414.80224,161.177664,73.796352,NA,NA,NA,NA,NA,NA,4.95,NA,28.85,NA,NA,NA,NA,NA,NA,0.877465,0.892825
02/05/2019,5494.630094,161.780367,73.5606256,116.34,36.2,21.87,199.46,42.21,NA,4.91,151.82,28.61,286.25,6.64,335.5,174.78,4.15,24.1,0.877955,0.895
03/05/2019,5752.72719,167.6887335,79.029582,116.56,36.55,21.88,199.74,42.07,123.76,4.94,151.06,28.97,288.6,6.71,340.1,175.04,4.15,24.23,0.877465,0.89194
04/05/2019,5867.234668,164.5771725,78.216102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877465,0.89194
05/05/2019,5810.17169,163.910625,76.024035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87955,0.89406
06/05/2019,5786.30067,174.029511,75.38193,115.32,36.22,21.61,197.26,41.88,NA,NA,150.06,NA,287.25,NA,339.7,175.57,4.17,24.15,0.87745,0.892745
07/05/2019,5856.213278,169.6102444,74.7716678,114,35.81,21.29,195.22,42.44,NA,4.88,149.62,27.89,284.05,6.62,339,176.11,4.21,24.01,0.8764,0.89364
08/05/2019,6064.790004,173.0377362,75.3353937,114.24,35.4,21.34,195.54,42.25,NA,4.89,148.86,27.92,283.75,6.59,337.8,175.84,4.19,23.91,0.875195,0.893
09/05/2019,6247.847586,172.729694,74.895904,112.3,34.67,20.98,193.24,42.33,NA,4.83,146.62,27.03,279.6,6.45,NA,175.66,4.18,23.68,0.877855,0.89137
10/05/2019,6417.354738,174.224857,77.577156,112.7,34.74,21.02,193.82,42.54,125.14,4.87,147.94,27.17,278.6,6.43,333.95,175.65,4.19,23.81,0.879775,0.890035
11/05/2019,7307.721557,196.259683,89.343227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879855,0.890035
12/05/2019,7053.745456,190.225238,85.688774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88071,0.88999
13/05/2019,7867.667214,197.571154,88.254012,111.14,34.56,20.75,190.04,42.57,126.08,4.83,145.96,26.56,276.6,6.37,325.55,176.34,4.21,23.85,0.88552,0.8904
14/05/2019,8061.240096,219.51488,92.496872,112.32,35.06,20.95,191.5,42.63,126,4.91,147,26.98,279.9,6.44,326.65,176.35,4.21,24.1,0.884605,0.8925
15/05/2019,8272.130086,251.181468,103.1062015,113.12,35.11,21.08,192.06,42.98,126.42,4.94,147.76,26.95,280.55,6.46,330.55,176.91,4.23,24.23,0.88496,0.89226
16/05/2019,7958.182942,267.0484414,96.71276625,114.78,35.47,21.37,195.06,43.2,NA,4.96,149.06,27.07,284.15,6.51,334.05,174.87,4.24,24.3,0.886095,0.895
17/05/2019,7440.967935,247.2438015,90.855198,114.32,35.44,21.26,194.32,43.01,124.38,4.94,147.24,26.46,283.3,6.48,330.95,175.22,4.25,24.18,0.885935,0.89546
18/05/2019,7341.19704,236.5692255,87.5901525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885935,0.89546
19/05/2019,8285.113172,263.9087612,96.086648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.886095,0.895665
20/05/2019,8067.296103,254.3563034,92.4666143,112.72,35.06,21.05,192.04,42.96,NA,4.94,149.06,26.28,280.3,6.42,325.95,174.98,4.24,24.08,0.887865,0.895375
21/05/2019,8039.367492,257.5485085,92.25603125,113.58,35.19,21.19,193.38,43.17,NA,4.94,149.04,26.5,281.75,6.46,330.55,174.76,4.23,24.23,0.885935,0.89562
22/05/2019,7696.643616,245.558544,88.527024,113.5,35.06,21.11,193.74,42.84,NA,4.89,149.68,26.5,281.5,6.41,328.55,175.28,4.26,24.17,0.8883,0.8965
23/05/2019,7906.414138,246.401484,89.225745,111.74,34.8,20.75,190.34,42.69,124.76,4.83,148.54,26.2,277.55,6.3,323,176.21,4.31,24.07,0.89135,0.894125
24/05/2019,8016.613978,250.279694,100.6809,112.2,35.1,20.89,191.74,43.15,NA,4.85,149.22,26.19,277.95,6.31,323.65,175.57,4.29,24.17,0.89059,0.89234
25/05/2019,8077.518477,251.977635,103.1751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89091,0.89234
26/05/2019,8748.070466,269.295936,112.7676732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89048,0.89212
27/05/2019,8804.045224,273.751506,118.426518,112.56,35.28,21.02,191.08,43.2,NA,NA,149,NA,278.5,NA,NA,176.01,4.31,24.19,0.889785,0.89338
28/05/2019,8777.064748,273.069742,115.763846,112.42,35.12,20.91,191.72,42.75,124.24,4.89,149.4,26.28,278.3,6.29,324.2,176.6,4.34,24.15,0.889095,0.8953
29/05/2019,8734.424876,271.6286309,116.2480599,110.84,34.99,20.65,188.52,42.55,124.82,4.9,148.16,26.22,273.2,6.18,317.2,177.97,4.37,23.93,0.89049,0.897915
30/05/2019,8338.475799,256.276737,109.280421,NA,35.02,20.74,NA,42.52,NA,4.9,NA,26.58,NA,6.19,NA,177.59,4.39,23.82,0.89209,0.89841
31/05/2019,8564.02698,267.4971234,114.3631183,110.46,34.77,20.51,186.5,42.74,126.22,4.85,146.5,26.7,272.6,6.11,314.7,178.41,4.43,23.79,0.89266,0.89298
01/06/2019,8556.938646,264.7177767,112.2636118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89266,0.89298
02/06/2019,8733.045384,269.122308,114.50418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89528,0.895
03/06/2019,8047.1503,249.008325,105.075975,110.64,34.67,20.59,186.2,42.83,128.22,4.79,146.46,26.96,271.35,6.12,314.15,178.28,4.43,23.76,0.89586,0.88921
04/06/2019,7612.737413,239.1013413,101.3647574,111.68,34.82,20.91,189.18,42.89,128.82,4.81,147.68,26.9,274.55,6.26,319.7,177.48,4.38,23.61,0.895405,0.88859
05/06/2019,7743.522068,244.866712,103.147816,111.64,34.98,20.89,189.86,43.25,129.34,4.74,147.9,26.75,277,6.27,322.1,177.61,4.37,23.86,0.895755,0.89058
06/06/2019,7735.467898,247.70129,110.511358,112,34.9,20.86,189.2,42.31,129.88,4.74,148.56,26.74,279.3,6.3,323.75,177.25,4.37,23.91,0.894465,0.88683
07/06/2019,7898.313337,246.3763648,116.4187328,113.26,35.1,21.07,190.6,42.01,130.78,4.78,149.62,27.02,283.4,6.36,325.2,177.05,4.38,23.98,0.89242,0.881715
08/06/2019,7831.171852,241.251136,117.02112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89242,0.881715
09/06/2019,7559.472906,229.01013,113.693183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89227,0.883415
10/06/2019,7928.318979,244.594539,128.3742999,NA,35.49,21.18,NA,42.26,NA,4.78,NA,27.29,NA,6.44,NA,176.56,NA,23.94,0.893125,0.88357
11/06/2019,7856.408274,243.198142,135.13764,114.2,35.52,21.29,193.96,42.38,128.32,4.77,152.48,27.47,284.9,6.45,328.35,176.25,4.35,23.93,0.88945,0.882685
12/06/2019,8134.322298,261.579108,135.495431,113.78,35.28,21.19,193.34,42.3,129.78,4.79,150.76,27.24,283.8,6.39,325.9,176.7,4.36,23.9,0.890025,0.8855
13/06/2019,8187.134048,253.641925,130.27407,113.8,35.18,20.64,193.9,41.82,129.7,4.8,150.94,27.16,284.35,6.4,327.05,177.72,4.33,24.11,0.89216,0.88652
14/06/2019,8691.231323,263.6013901,132.4652196,113.18,35.32,20.54,192.68,41.82,131.18,4.83,149.92,27.01,284.45,6.38,328.7,178.88,4.36,24.27,0.89186,0.88988
15/06/2019,8850.749553,269.0018597,138.2019655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89306,0.88988
16/06/2019,8969.68134,268.06167,136.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89258,0.891465
17/06/2019,9319.852018,273.6206882,134.0388822,113.4,35.34,20.51,191.8,41.89,130.1,4.82,149.9,26.99,285.5,6.41,NA,178.71,4.37,24.33,0.892075,0.89093
18/06/2019,9079.20756,264.281256,135.268128,115.56,35.62,20.96,194.4,41.99,130.94,4.85,151.34,27.61,288.2,6.5,333.05,179.85,4.4,24.55,0.89233,0.89306
19/06/2019,9211.328468,266.8789031,135.8174231,115.6,35.71,21.04,194.7,41.51,130.46,4.83,153.74,27.65,287.7,6.49,332.2,178.92,4.37,24.36,0.896425,0.890055
20/06/2019,9351.594347,266.6975521,133.1917912,116.04,35.89,21.05,196.14,41.09,134.42,4.9,155.8,28.25,290.45,6.5,336.05,179.43,4.38,24.52,0.902375,0.8854
21/06/2019,9965.7775,288.8807812,135.0840662,115.74,35.63,21.02,194.88,41,135.2,4.9,155.24,28.19,291.65,6.54,334.4,177.76,4.31,24.23,0.899,0.877535
22/06/2019,10401.46335,300.8163112,137.9411825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899,0.877535
23/06/2019,10568.6748,299.977488,133.325496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.900375,0.8784
24/06/2019,10723.3956,302.292,131.47272,115.38,35.31,20.94,194.12,40.82,136.88,4.91,155.58,28.2,291.05,6.51,333.15,177.11,4.33,24.06,0.902485,0.8772
25/06/2019,11460.37817,309.3049366,132.2737536,115.18,35.32,20.86,194.3,40.66,138.62,4.96,155.5,28.04,289.25,6.51,NA,177.72,4.35,24.11,0.90232,0.879625
26/06/2019,12635.88713,326.820182,127.5366985,115,35.16,20.89,193.86,40.14,136.92,4.98,155.92,28.19,288.2,6.54,327.15,177.09,4.33,23.56,0.89944,0.87917
27/06/2019,10898.63268,286.6174755,111.494364,115,35.35,20.91,194.54,39.9,136.6,4.96,156.78,28.26,287.85,6.56,328.05,177.5,4.35,23.57,0.90035,0.879395
28/06/2019,12070.23961,302.2247222,116.6459112,116.12,35.51,21.06,196.38,40.26,137.28,4.98,156.58,28.3,289.4,6.62,333.45,177.52,4.35,23.73,0.89779,0.878005
29/06/2019,11586.66443,309.558425,130.0828952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89771,0.878005
30/06/2019,10539.14134,284.1134125,118.5348543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89859,0.8802
01/07/2019,10443.26448,290.414295,121.102218,116.76,36.16,21.19,198.96,40.63,135.3,4.9,157.72,28.63,292.45,6.69,338.2,178.6,4.35,23.72,0.89722,0.885935
02/07/2019,10669.91223,286.968625,116.846727,117.18,36.33,21.22,198.54,40.92,135.8,4.85,157.34,28.56,292.1,6.67,336.05,179.11,4.4,24.09,0.898675,0.8857
03/07/2019,11805.9408,297.524298,120.050724,118.26,36.55,21.42,200.35,41.68,137.98,4.88,158.74,28.45,294.55,6.7,NA,180.03,4.44,24.52,0.898835,0.886015
04/07/2019,10968.72819,278.507096,117.68599,118.66,36.6,21.48,201.75,42.09,137.42,4.9,158.84,28.67,295.75,6.72,339.15,179.99,4.45,24.64,0.89976,0.8861
05/07/2019,10915.69368,285.67584,117.5833822,117.8,36.49,21.37,201.3,41.7,134.84,4.9,157.72,28.34,293.3,6.69,336.9,179.62,4.4,24.56,0.897545,0.89035
06/07/2019,11147.01176,285.2493101,117.2957225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897545,0.89035
07/07/2019,11374.57272,304.001971,119.134434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898445,0.89068
08/07/2019,12220.96835,311.391884,122.622235,117.72,36.39,21.3,199.92,41.86,136.54,4.9,156.62,28.17,293.4,6.68,338.4,179.98,4.42,24.55,0.89674,0.89164
09/07/2019,12480.6096,305.949312,118.745136,117.16,36.04,21.19,198.52,42.23,135.56,4.89,155.66,28.09,293.3,6.67,335.95,179.71,4.41,24.63,0.89811,0.8924
10/07/2019,11952.7252,285.17632,106.98064,116.94,36.14,21.13,199.5,41.84,137.02,4.97,156.4,28.32,295.05,6.67,337.65,179.17,4.37,24.67,0.89895,0.88816
11/07/2019,11243.4543,266.181276,101.982658,116.74,36.18,21.07,198.5,41.73,137.32,4.99,157.08,28.28,296.05,6.69,337.2,178.52,4.35,24.54,0.89723,0.8889
12/07/2019,11614.23018,271.1659995,103.4869044,116.94,36.15,21.06,199.42,41.79,136.68,5.01,157.46,28.25,296.65,6.76,338.05,178.15,4.31,24.54,0.90062,0.885935
13/07/2019,11189.2017,264.7595736,99.5407035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90062,0.885935
14/07/2019,10036.34472,222.2336288,87.8756026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90128,0.88719
15/07/2019,10683.98592,224.696004,89.236638,117.3,36.25,21.12,200.15,41.85,136.86,5,157.48,28.39,297.3,6.77,337.55,178.5,4.34,24.55,0.90208,0.88799
16/07/2019,9309.684593,196.5043144,78.7242384,117.78,36.16,21.22,200.8,41.44,136.82,4.99,157.6,28.46,297.1,6.78,338.15,178.6,4.34,24.53,0.902735,0.89191
17/07/2019,9568.318708,208.60952,89.0587,117.18,36.06,21.03,199.54,41.63,137.96,4.95,157.66,28.29,295.45,6.73,335.35,179.28,4.37,24.48,0.902465,0.8907
18/07/2019,10467.29055,222.3982316,99.647301,116.58,35.61,20.91,197.94,41.65,137.44,4.89,157.66,28.3,293.7,6.71,334.35,179.51,4.38,24.41,0.903625,0.88801
19/07/2019,10326.64256,216.9296896,96.7131776,116.42,36.14,20.91,197.92,41.78,138.6,4.92,159.36,28.41,296,6.76,NA,179.87,4.39,24.4,0.90584,0.890195
20/07/2019,10563.42804,224.6875796,98.6351872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907815,0.890195
21/07/2019,10409.70493,221.7838124,98.0551016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90701,0.89142
22/07/2019,10143.77781,213.0003697,93.4658632,116.68,36.03,20.96,198.94,41.61,138.48,4.92,158.04,28.35,293.95,6.74,336.45,180.1,4.4,24.2,0.908155,0.8924
23/07/2019,9696.798652,208.8432395,88.7088587,118.34,36.53,21.28,200.65,41.71,138.3,4.9,158.7,28.27,295.25,6.78,335.2,180.88,4.4,24.34,0.91002,0.896745
24/07/2019,9618.714625,213.68641,93.0077485,118.7,36.58,21.33,200.85,41.91,138.58,4.94,158.4,28.32,296.65,6.85,337.75,181.07,4.41,24.49,0.911405,0.8975
25/07/2019,9794.98294,217.3493686,92.4559874,118.08,36.35,21.25,202.5,41.88,137.64,4.92,158.72,28.15,296.9,6.85,342.5,180.5,4.39,24.4,0.905265,0.89715
26/07/2019,9780.20166,217.950547,93.7281746,118.36,36.48,21.26,201,41.61,138.3,4.88,156.98,28.1,298.1,6.85,341.4,181.17,4.42,24.44,0.9033,0.89706
27/07/2019,9419.497727,205.2520834,88.3030094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9033,0.89706
28/07/2019,9468.832977,210.076605,88.8777996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904565,0.8985
29/07/2019,9417.141,208.962342,89.500032,118.3,36.37,21.29,200.9,41.97,137.86,4.89,156.86,28.01,298,6.85,340.7,180.97,4.41,24.51,0.90484,0.897455
30/07/2019,9492.160999,207.710717,89.29878001,115.84,36.14,20.88,197.04,41.57,138.62,4.89,156.1,27.88,297.4,6.82,341.05,180.71,4.41,24.45,0.905185,0.896255
31/07/2019,10028.80809,217.45341,98.326327,116.28,36.4,20.9,197.96,41.29,138.74,4.91,155.42,27.81,297.45,6.81,343.6,181.46,4.44,24.47,0.908555,0.903235
01/08/2019,10303.0897,215.400606,97.8832632,NA,36.74,20.95,NA,41.7,NA,4.84,NA,27.75,NA,6.82,NA,183.48,4.54,24.43,0.911665,0.902655
02/08/2019,10345.88125,213.930783,93.14534505,113.76,35.82,20.4,197.22,41.85,140.4,4.79,151.78,26.72,288.3,6.58,330,184.09,4.57,24.35,0.91596,0.89851
03/08/2019,10628.47026,218.1936829,92.526537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91596,0.89851
04/08/2019,10787.58925,219.102792,91.341965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916295,0.90028
05/08/2019,11472.97338,226.17077,93.5648091,111.06,35,19.99,192.88,41.3,141.78,4.78,146,25.85,283.5,6.44,321.6,184.17,4.62,23.78,0.916255,0.88941
06/08/2019,11188.51059,220.3566885,90.636948,111.06,34.97,19.88,192.56,41.14,142.84,4.77,145.26,25.97,281.7,6.4,322.65,184.48,4.65,23.8,0.914545,0.892465
07/08/2019,11682.90913,220.13242,88.218701,111.24,35.22,19.92,192.4,41.35,145.98,4.7,144.4,25.99,282.35,6.41,323.95,185.3,4.75,23.84,0.91538,0.892435
08/08/2019,11670.91751,215.070044,87.66045,113.46,35.64,20.27,194.74,41.54,145.46,4.79,147.42,26.47,288.6,6.52,328.1,184.15,4.64,24.27,0.917725,0.89391
09/08/2019,11521.16517,204.3298725,81.83097032,112,35.27,20.05,192.38,41.64,146.04,4.81,146.06,26.37,287.45,6.44,328.75,184.88,4.71,24.26,0.914785,0.884055
10/08/2019,10962.21457,200.3068275,82.83197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914785,0.884055
11/08/2019,11211.61693,209.8893342,87.5015568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918415,0.89223
12/08/2019,11039.07902,204.608675,83.142265,111.7,35.13,19.96,191.68,41.65,146.12,4.79,144.94,25.97,286.3,6.39,326.15,185.17,4.74,24.18,0.91989,0.8916
13/08/2019,10607.656,203.57408,82.50128,112.5,35.46,20.16,188.96,41.41,146.34,4.82,146.42,26.26,288.55,6.48,331.25,185.14,4.77,24.19,0.916575,0.89472
14/08/2019,9707.659119,181.366776,73.3352616,109.82,34.93,19.75,187.86,41.23,146.82,4.77,143.6,25.7,282.8,6.29,320.2,187.25,4.9,24.12,0.92184,0.89742
15/08/2019,10057.95,183.552705,74.38977,109.68,35.21,19.65,186.24,41.28,147.4,4.77,143.52,25.67,281.25,6.23,318.5,188.49,4.94,24.24,0.9217,0.9
16/08/2019,10128.6158,181.2500473,73.1418198,111.12,35.64,19.96,189.02,41.65,146.56,4.76,144.9,26.04,285.4,6.33,320.95,188.41,4.9,24.43,0.920935,0.90135
17/08/2019,9994.091996,181.5729044,71.13609421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920935,0.90135
18/08/2019,10103.9343,190.74783,74.77503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92051,0.9016
19/08/2019,10704.876,198.334296,75.639948,112.8,35.74,20.23,191.84,41.86,145.54,4.76,147.14,26.23,288.75,6.44,328,188.03,4.87,24.55,0.919425,0.90148
20/08/2019,10532.082,191.84448,73.32066,111.98,35.64,20.07,191.02,41.46,145.94,4.75,147.14,26.26,288.45,6.39,326.5,188.65,4.89,24.5,0.921375,0.90109
21/08/2019,9948.673,184.016077,71.879899,113.42,35.77,20.27,192.7,41.82,145.86,4.78,147.28,26.42,289,6.42,327.05,188.33,4.89,24.53,0.91798,0.901685
22/08/2019,9942.556412,188.0184036,72.1952108,112.98,35.61,20.25,192.42,41.72,145.52,4.75,145.76,26.14,288.4,6.42,325.8,188.26,4.87,24.46,0.917165,0.902235
23/08/2019,10145.37665,189.6289279,73.5556374,113.2,35.3,20,192.26,41.65,147.64,4.72,144.8,25.89,284.65,6.31,326.35,188.18,4.88,24.4,0.918485,0.88964
24/08/2019,9888.773373,186.0156238,71.525731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920855,0.88964
25/08/2019,9866.791473,181.2837704,70.248434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92235,0.89745
26/08/2019,10145.81968,184.3786525,71.8910285,112.1,35.74,20.09,191.08,41.68,148.62,NA,144.16,NA,283.7,NA,322.4,188.91,4.91,24.34,0.919835,0.9008
27/08/2019,9978.5358,183.38814,71.25984,113.02,35.78,20.18,192.38,42.17,148.66,4.75,144.4,25.98,284.8,6.28,NA,189.66,4.97,24.54,0.919125,0.901675
28/08/2019,9534.595265,169.593385,65.554385,112.26,35.75,20.14,190.68,42.07,149.6,4.8,144.24,25.97,284.85,6.3,316.8,190.02,5,24.48,0.919185,0.90208
29/08/2019,9361.737675,166.4506113,62.5693389,113.86,36.02,20.4,193.12,41.81,149.46,4.82,145.82,26.21,288.85,6.41,324.75,189.87,4.95,24.61,0.91703,0.904155
30/08/2019,9487.841514,166.5497673,63.467333,114.9,36.28,20.5,194.76,42.68,148.52,4.79,145.52,26.37,288.9,6.43,327.45,190.92,5,24.84,0.91781,0.908225
31/08/2019,9506.099511,170.4112743,63.7148655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91781,0.908225
01/09/2019,9663.97154,169.491455,65.40595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91953,0.9097
02/09/2019,10283.20147,177.112128,66.565632,115.12,36.35,20.54,194.66,42.46,NA,4.78,144.74,26.35,288.1,6.42,323.75,191.53,5.01,24.78,0.9207,0.9119
03/09/2019,10485.97944,176.680328,68.17406,114.66,36.4,20.47,193.56,42.33,150.14,4.77,144.72,26.27,287.2,6.37,323.05,192.68,5.08,24.94,0.923585,0.91132
04/09/2019,10380.13289,171.4818121,65.84815265,115.74,36.42,20.66,195.52,42.44,150.08,4.86,148.1,26.71,289.65,6.48,323.7,191.19,5,25.12,0.92383,0.9062
05/09/2019,10429.77373,171.61533,64.37547465,116.94,36.69,20.85,197.06,41.99,147.18,4.87,149.98,27.06,294.55,6.65,330.05,189.2,4.89,24.98,0.918965,0.9063
06/09/2019,10177.65147,167.423843,64.1651508,117.24,36.71,20.87,197.32,42.04,148.26,4.84,150.66,27.18,294.9,6.66,330.7,189.56,4.93,25.07,0.915375,0.89827
07/09/2019,10349.83885,175.796124,67.98674225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918315,0.89827
08/09/2019,10276.19298,179.01243,69.727392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918065,0.90742
09/09/2019,10228.551,179.203023,69.377553,117.28,36.97,20.99,197.98,41.49,145.84,4.88,150.76,27.27,295.3,6.76,328.75,188.44,4.87,24.94,0.912025,0.905125
10/09/2019,10000.45239,177.6837848,69.86561725,117.5,36.96,21.19,197.28,41.49,145.04,4.9,150.5,27.12,292.8,6.81,330.5,187.9,4.84,24.74,0.913015,0.90519
11/09/2019,10097.05435,177.1918655,69.37613085,118.04,37.45,21.25,198.56,41.79,144.82,4.89,151.74,27.38,295.95,6.9,336.7,188,4.8,24.94,0.913685,0.90801
12/09/2019,10326.91594,179.2104363,68.6367352,118.64,37.56,21.21,198.82,41.22,146.58,4.87,151.96,27.62,298.05,6.9,338.3,186.56,4.78,24.97,0.913075,0.9044
13/09/2019,10263.726,179.8335,68.3991,119.12,37.98,21.31,200.5,41.16,145,4.9,152.9,27.8,298.45,6.95,340,184.85,4.65,24.89,0.909465,0.89634
14/09/2019,10256.598,186.9615,69.9138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90938,0.89634
